author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Century 21 Level;real_estate_agent;https://www.cian.ru/sale/flat/300143095/;Москва;sale;flat;3;9;3;118.8;57000000;Тверской;Большой Каретный переулок;24с2;Цветной бульвар;Каретный плаза
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/299102448/;Москва;sale;flat;24;32;3;83.3;60000000;Даниловский;Летниковская ;11/10С26;Павелецкая;HIGH LIFE
Point Estate Город;real_estate_agent;https://www.cian.ru/sale/flat/297364216/;Москва;sale;flat;6;40;3;103.0;59500000;Обручевский;Профсоюзная ;64;Новые Черёмушки;Дирижабль
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/292446499/;Москва;sale;flat;14;14;3;78.0;60000000;Дорогомилово;Большая Дорогомиловская ;4;Киевская;
Liberty Estate;real_estate_agent;https://www.cian.ru/sale/flat/295915324/;Москва;sale;flat;12;59;3;167.0;60500000;Ростокино;проспект Мира;188Бк3;Ростокино;Триколор
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/281738624/;Москва;sale;flat;9;18;3;115.4;61000000;Раменки;Мосфильмовская ;88к2с6;Раменки;Мосфильмовский
Арт Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/295173955/;Москва;sale;flat;21;24;3;87.1;62000000;Хорошево-Мневники;Живописная ;21А;Щукинская;
BARNES International Realty;real_estate_agent;https://www.cian.ru/sale/flat/299067552/;Москва;sale;flat;3;5;3;110.0;65000000;Тверской;Страстной бульвар;4С4;Чеховская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/297626307/;Москва;sale;flat;9;29;3;118.0;65000000;Раменки;Мосфильмовская ;74Б;Ломоносовский проспект;Мосфильмовская
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/298466120/;Москва;sale;flat;12;12;3;81.2;67900000;Сокол; Врубеля;4к1;Панфиловская;
Виктор Долгорукий;realtor;https://www.cian.ru/sale/flat/283840624/;Москва;sale;flat;3;13;3;149.2;69000000;Тверской;Долгоруковская ;6;Новослободская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/291872607/;Москва;sale;flat;12;18;3;117.9;71990000;Красносельский;Басманный переулок;5;Комсомольская;Басманный 5
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/296041240/;Москва;sale;flat;5;23;3;128.0;73500000;Очаково-Матвеевское;Староволынская ;12к3;Давыдково;Волынский
PANDA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/298227447/;Москва;sale;flat;21;28;3;100.0;75000000;Филевский парк; Василисы Кожиной;13;Филёвский парк;Квартал апартаментов Match Point
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/297837651/;Москва;sale;flat;7;12;3;170.0;75000000;Тверской;2-я Брестская ;6;Маяковская;Резиденция Тверская
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/292980150/;Москва;sale;flat;9;18;3;85.2;78000000;Донской; Вавилова;2/1;Ленинский проспект;Байконур
ID 104227771;realtor;https://www.cian.ru/sale/flat/298825098/;Москва;sale;flat;6;10;3;99.7;78000000;Дорогомилово;;3к7;Поклонная;Виктори Парк Резиденсез ЖК
Century 21 Level;real_estate_agent;https://www.cian.ru/sale/flat/299852072/;Москва;sale;flat;7;41;3;91.2;80000000;Хорошевский;Ленинградский проспект;37/3;Аэропорт;Прайм Парк
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/289032731/;Москва;sale;flat;19;22;3;115.0;82350000;Крылатское; Крылатские Холмы;33К3;Крылатское;Крылатские Огни
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/247716276/;Москва;sale;flat;3;7;3;112.5;85000000;Хамовники;Комсомольский проспект;42С2;Спортивная;Clerkenwell House
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/300006014/;Москва;sale;flat;6;9;3;90.9;103000000;Тверской;Тверская ;6С1;Охотный ряд;
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/294650785/;Москва;sale;flat;4;12;3;136.1;107000000;Замоскворечье;Климентовский переулок;2;Новокузнецкая;
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/300005967/;Москва;sale;flat;4;9;3;160.0;111998000;Хамовники;Ксеньинский переулок;3;;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/291697598/;Москва;sale;flat;8;15;3;100.0;113500000;Хамовники; Усачева;15А;Спортивная;Садовые кварталы
ЛюксДом;real_estate_agent;https://www.cian.ru/sale/flat/299325572/;Москва;sale;flat;14;16;3;141.6;118000000;Хамовники;Ружейный переулок;3;Смоленская;Смоленская Застава
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/290250467/;Москва;sale;flat;3;5;3;110.0;119000000;Пресненский; Малая Грузинская;44/30С1;Краснопресненская;Fantastic House
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/299374541/;Москва;sale;flat;6;13;3;134.0;126000000;Арбат; Новый Арбат;32;Смоленская;Звёзды Арбата
YHome;real_estate_agent;https://www.cian.ru/sale/flat/297776226/;Москва;sale;flat;6;21;3;128.0;127000000;Пресненский; Костикова;4к2;Улица 1905 года;Lucky
Liberty Estate;real_estate_agent;https://www.cian.ru/sale/flat/299247284/;Москва;sale;flat;7;13;3;110.0;130000000;Тверской; Фадеева;4А;Новослободская;Итальянский Квартал
Vesco Realty;real_estate_agent;https://www.cian.ru/sale/flat/291404045/;Москва;sale;flat;1;3;3;229.0;140000000;Хорошево-Мневники;Таманская ;3с21;Октябрьское поле;Берег столицы
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/289519241/;Москва;sale;flat;7;7;3;164.0;150000000;Можайский;проезд Загорского;11;Кунцевская;
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/276109910/;Москва;sale;flat;22;65;3;191.6;150766830;Пресненский;набережная Пресненская;8с1;Международная;Город Столиц
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/300114603/;Москва;sale;flat;10;11;3;105.1;152655350;Дорогомилово;Кутузовский проспект;12;Киевская;Кутузовский XII
Ramenky Realty;real_estate_agent;https://www.cian.ru/sale/flat/299010002/;Москва;sale;flat;2;8;3;152.2;155000000;Хамовники; Усачева;15А;Спортивная;Садовые кварталы
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/300006063/;Москва;sale;flat;53;76;3;239.0;185000000;Пресненский;набережная Пресненская;8с1;Деловой центр;Город Столиц
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/268525423/;Москва;sale;flat;2;7;3;186.0;186000000;Хамовники;1-й Зачатьевский переулок;5;Парк Культуры;Новая Остоженка
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/294650800/;Москва;sale;flat;9;57;3;158.0;203663900;Хорошевский;Чапаевский переулок;3;Аэропорт;Триумф-Палас
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/280279506/;Москва;sale;flat;29;53;3;191.5;231436250;Раменки;Мосфильмовская ;8;Парк Победы;Дом на Мосфильмовской
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/294650811/;Москва;sale;flat;4;6;3;170.0;230000000;Хамовники;Гагаринский переулок;24/7С2;Смоленская;Власьевская Слобода
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/296120452/;Москва;sale;flat;3;6;3;162.0;290000000;Хамовники;переулок Хилков;5;Парк Культуры;Особняк в Хилковом переулке
ЮВЕГА-Сити;real_estate_agent;https://www.cian.ru/sale/flat/299145106/;Москва;sale;flat;4;9;3;50.0;14500000;Ясенево;Голубинская ;19;Ясенево;
Acropol;real_estate_agent;https://www.cian.ru/sale/flat/291312183/;Москва;sale;flat;6;9;3;60.0;17500000;Фили-Давыдково; Артамонова;12К2;Давыдково;
Инна Недвига;realtor;https://www.cian.ru/sale/flat/296559364/;Москва;sale;flat;3;22;3;75.5;21700000;Северное Тушино; Героев Панфиловцев;7к4;Сходненская;
One Moscow;real_estate_agent;https://www.cian.ru/sale/flat/299653290/;Москва;sale;flat;3;16;3;68.6;26000000;Москворечье-Сабурово;переулок 1-й Котляковский;4к3;Варшавская;LIFE Варшавская
Ключи;real_estate_agent;https://www.cian.ru/sale/flat/299370886/;Москва;sale;flat;17;23;3;61.7;26500000;Можайский;Рябиновая ;3к1;Рабочий посёлок;КутузовGRAD I
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/293741086/;Москва;sale;flat;3;6;3;127.0;34300000;; Луговая;20Вк5;Рассказовка;Vnukovo Country Club
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/293669824/;Москва;sale;flat;3;6;3;127.0;34300000;; Луговая;20Вк5;Рассказовка;Vnukovo Country Club
HOUSE MALL - Городская недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/295722404/;Москва;sale;flat;47;59;3;138.0;36500000;Ростокино;проспект Мира;188Бк3;Ростокино;Триколор
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/298211763/;Москва;sale;flat;3;24;3;104.0;36500000;Хорошево-Мневники; Народного Ополчения;11;Народное Ополчение;Wellton park
СЕДЬМОЕ НЕБО;real_estate_agent;https://www.cian.ru/sale/flat/299607862/;Москва;sale;flat;2;22;3;72.0;43950000;Алексеевский;Маломосковская ;14;ВДНХ;1147
ID 95475168;realtor;https://www.cian.ru/sale/flat/297314184/;Москва;sale;flat;12;28;3;116.0;43900000;Филевский парк;Береговой проезд;1Б;Шелепиха;мой адрес На Береговом
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/297419892/;Москва;sale;flat;4;17;3;152.0;52000000;Можайский; Вересаева;13;Давыдково;
do A.S.A.P.;real_estate_agent;https://www.cian.ru/sale/flat/297393507/;Москва;sale;flat;5;21;3;112.7;53500000;Хорошево-Мневники; Нижние Мневники;;Мнёвники;Остров
Ангелина Андреева;realtor;https://www.cian.ru/sale/flat/299633165/;Москва;sale;flat;6;18;3;87.0;54500000;Беговой;Ленинградский проспект;29к1;Динамо;Царская площадь
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/293623280/;Москва;sale;flat;16;30;3;130.0;62000000;Сокол; Врубеля;8;Панфиловская;Поселок художников
