author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Анна Федотова;realtor;https://www.cian.ru/sale/flat/298704523/;Москва;sale;flat;3;4;2;71.3;26499000;Даниловский;1-я оч.;к11;ЗИЛ;
St Michael;developer;https://www.cian.ru/sale/flat/298001167/;Москва;sale;flat;14;21;2;58.28;26812380;Хорошевский;;;Полежаевская;Зорге 9 ЖК
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/295278330/;Москва;sale;flat;6;20;2;71.0;26700000;Обручевский; Академика Волгина;8Ак1;Беляево;Светлый город
Бест офис на Таганской;real_estate_agent;https://www.cian.ru/sale/flat/299840000/;Москва;sale;flat;2;6;2;55.6;26700000;Хамовники;Кооперативная ;2К14;Спортивная;
ЖИR Private;real_estate_agent;https://www.cian.ru/sale/flat/297704867/;Москва;sale;flat;3;21;2;70.0;26900000;Филевский парк;Береговой проезд;5к2;Фили;Фили Град
АРТ;real_estate_agent;https://www.cian.ru/sale/flat/290237248/;Москва;sale;flat;6;20;2;70.7;26700000;Обручевский; Академика Волгина;8Ак1;Беляево;Светлый город
ДОНСТРОЙ;developer;https://www.cian.ru/sale/flat/299489106/;Москва;sale;flat;23;25;2;63.7;27053390;Лефортово;Независимость кв-л;;Авиамоторная;Символ ЖК
А101;developer;https://www.cian.ru/sale/flat/288821940/;Москва;sale;flat;2;16;2;55.4;27195970;Сокол; Зорге;25С2;Зорге;Дом на Зорге
ID 39404589;developer;https://www.cian.ru/sale/flat/299950748/;Москва;sale;flat;20;42;2;45.5;27236300;Котловка;Севастопольский проспект;22А;Нагорная;Eniteo
ДОНСТРОЙ;developer;https://www.cian.ru/sale/flat/299489132/;Москва;sale;flat;15;25;2;63.0;27064800;Лефортово;Независимость кв-л;;Авиамоторная;Символ ЖК
Бест офис на Таганской;real_estate_agent;https://www.cian.ru/sale/flat/300010259/;Москва;sale;flat;5;17;2;64.5;27000000;Нижегородский;Нижегородская ;86кА;Новохохловская;
Bespoke Estate;real_estate_agent;https://www.cian.ru/sale/flat/292178463/;Москва;sale;flat;5;48;2;60.0;27200000;Ростокино;;;Ботанический сад;Режиссер ЖК
Артем Ченцов;realtor;https://www.cian.ru/sale/flat/297951633/;Москва;sale;flat;9;30;2;49.8;27000000;Хорошево-Мневники;Шелепихинская набережная;40к3;Хорошёвская;Sydney City
ФСК;developer;https://www.cian.ru/sale/flat/291387043/;Москва;sale;flat;15;29;2;42.2;27529508;Нагатино-Садовники;;;Нагатинская;Роттердам ЖК
ID 39404589;developer;https://www.cian.ru/sale/flat/299992079/;Москва;sale;flat;4;32;2;50.6;27622540;Даниловский;;;Серпуховская;Era
Level Group;developer;https://www.cian.ru/sale/flat/292035892/;Москва;sale;flat;11;19;2;46.7;27695794;Академический;Профсоюзная ;2/22;Академическая;Level Академическая
Компания Пионер;developer;https://www.cian.ru/sale/flat/296155930/;Москва;sale;flat;-1;-1;-1;202.0;27751078;Марьина роща;Полковая ;1С12;Савёловская;PRIDE
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/294443832/;Москва;sale;flat;8;30;2;63.0;27900000;Южнопортовый;Волгоградский проспект;32/3к5;Угрешская;Метрополия
ID 39404589;developer;https://www.cian.ru/sale/flat/299971570/;Москва;sale;flat;12;32;2;47.2;27838560;Даниловский;;;Серпуховская;Era
ЖИR Private;real_estate_agent;https://www.cian.ru/sale/flat/297855456/;Москва;sale;flat;15;20;2;48.9;28000000;Раменки; Василия Ланового;3;Аминьевская;Событие
Компания Пионер;developer;https://www.cian.ru/sale/flat/299328026/;Москва;sale;flat;8;22;2;45.3;27987834;Марьина роща;Полковая ;1С12;Савёловская;PRIDE
Ирина Ступаева;realtor;https://www.cian.ru/sale/flat/299748082/;Москва;sale;flat;15;16;2;57.0;27990000;Покровское-Стрешнево;Волоколамское шоссе;71/8к1;Спартак;Город на Реке Тушино-2018
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/274505582/;Москва;sale;flat;10;28;2;85.0;28000000;Даниловский;;к4;ЗИЛ;Шагал ЖК
TIMES ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/297551521/;Москва;sale;flat;5;10;2;71.7;28000000;Лефортово; Крузенштерна;2;Площадь Ильича;Символ
Артем Ченцов;realtor;https://www.cian.ru/sale/flat/297948453/;Москва;sale;flat;17;30;2;49.1;28000000;Хорошево-Мневники;Шелепихинская набережная;40к3;Хорошёвская;Sydney City
