author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
;;https://www.cian.ru/sale/flat/299704964/;Москва;sale;flat;25;25;1;37.1;10132010;Крюково;проспект Георгиевский;27к2;Зеленоград — Крюково;Зелёный парк
ФСК;developer;https://www.cian.ru/sale/flat/297650358/;Москва;sale;flat;7;22;1;29.5;10124282;Покровское-Стрешнево;Волоколамское шоссе;71/22к3;Спартак;Апарт-комплекс Движение.Тушино
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/298164854/;Москва;sale;flat;6;9;1;36.4;10058053;;;к4;Боровское шоссе;Переделкино Ближнее Город-парк
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/299525933/;Москва;sale;flat;7;17;1;36.9;10056756;;;к1;Боровское шоссе;Переделкино Ближнее Город-парк
ID 62043489;unknown;https://www.cian.ru/sale/flat/300066894/;Москва;sale;flat;8;14;1;40.8;10100000;Ново-Переделкино; Шолохова;8К1;Новопеределкино;
;;https://www.cian.ru/sale/flat/283051408/;Москва;sale;flat;8;25;1;43.66;10179329;Люблино;Юго-Восточный ао;к8;Братиславская;Светлый Мир Станция Л ЖК
ID 40333439;realtor;https://www.cian.ru/sale/flat/299992420/;Москва;sale;flat;6;9;1;32.8;10200000;Рязанский;Окская ;44К1;Окская;
РГ-Девелопмент;developer;https://www.cian.ru/sale/flat/292234001/;Москва;sale;flat;4;30;1;40.4;10168680;Чертаново Южное;;1.1;Аннино;Варшавские Ворота ЖК
А101;developer;https://www.cian.ru/sale/flat/288124770/;Москва;sale;flat;2;16;1;34.1;10179341;;;28.1;Улица Скобелевская;Скандинавия ЖК
А101;developer;https://www.cian.ru/sale/flat/297457350/;Москва;sale;flat;2;18;1;51.0;10195867;;;6.1.1;Бунинская аллея;Дзен-кварталы ЖК
ПРЕМЬЕР;real_estate_agent;https://www.cian.ru/sale/flat/297712300/;Москва;sale;flat;7;17;1;40.2;10200000;; Авиаконструктора Петлякова;11;Пыхтино;Солнцево парк
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/298891313/;Москва;sale;flat;7;22;1;40.9;10246198;;;к4;Рассказовка;Город-парк Первый Московский
АгентФорт;real_estate_agent;https://www.cian.ru/sale/flat/298981209/;Москва;sale;flat;3;14;1;38.3;10200000;Южное Бутово; Адмирала Лазарева;45;Бунинская аллея;
ПИК;developer;https://www.cian.ru/sale/flat/298079317/;Москва;sale;flat;3;45;1;34.7;10208601;Северное Медведково;;1.4;Медведково;Полар ЖК
;;https://www.cian.ru/sale/flat/299705017/;Москва;sale;flat;25;25;1;37.2;10181640;Крюково;проспект Георгиевский;27к1;Зеленоград — Крюково;Зелёный парк
ФСК;developer;https://www.cian.ru/sale/flat/291753751/;Москва;sale;flat;1;15;1;39.08;10211604;;;к1;Румянцево;Движение. Говорово ЖК
Группа Аквилон;developer;https://www.cian.ru/sale/flat/298797847/;Москва;sale;flat;5;23;1;32.1;10166849;Отрадное;Сигнальный проезд;12;Владыкино;Akvilon Signal
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/298781130/;Москва;sale;flat;2;20;1;50.0;10159083;;;7-я фаза;Филатов Луг;Первый Московский ЖК
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/298891169/;Москва;sale;flat;5;19;1;34.4;10207289;;;;Новопеределкино;Город-парк Первый Московский
;;https://www.cian.ru/sale/flat/298481127/;Москва;sale;flat;9;25;1;41.78;10221477;Люблино;Юго-Восточный ао;к8;Братиславская;Светлый Мир Станция Л ЖК
ЛэндЛ;real_estate_agent;https://www.cian.ru/sale/flat/295049180/;Москва;sale;flat;6;9;1;32.9;10200000;Рязанский; Вострухина;7;Рязанский проспект;
Самолет Плюс Москва ЦАО;real_estate_agent;https://www.cian.ru/sale/flat/294828239/;Москва;sale;flat;4;9;1;30.0;10200000;Лефортово;Шепелюгинская ;7/14;;
СЛУЖБА 925;real_estate_agent;https://www.cian.ru/sale/flat/295365558/;Москва;sale;flat;4;17;1;41.7;10200000;;;19;Рассказовка;
Новые Ватутинки;developer;https://www.cian.ru/sale/flat/297843647/;Москва;sale;flat;13;14;1;39.0;10214100;;;к9/1.1;Ольховая;Новые Ватутинки, мкр. Центральный
;;https://www.cian.ru/sale/flat/299212878/;Москва;sale;flat;15;18;1;33.6;10180800;Останкинский;Березовая аллея;19к3;Ботанический сад;Апарт-комплекс Легендарный квартал
;;https://www.cian.ru/sale/flat/299212948/;Москва;sale;flat;16;18;1;31.5;10174500;Останкинский;Березовая аллея;19к4;Ботанический сад;Апарт-комплекс Легендарный квартал
Алина Дарбинян;realtor;https://www.cian.ru/sale/flat/299575432/;Москва;sale;flat;8;19;1;39.0;10200000;; Москвитина;3к1;Рассказовка;Город-парк Первый Московский
Основа;developer;https://www.cian.ru/sale/flat/299292661/;Москва;sale;flat;4;36;1;36.8;10340800;Ярославский;проспект Мира;222;Ростокино;Квартал МИРАПОЛИС
А101;developer;https://www.cian.ru/sale/flat/295212443/;Москва;sale;flat;2;19;1;48.0;10308747;;;5.1;Улица Горчакова;Бунинские Кварталы ЖК
А101;developer;https://www.cian.ru/sale/flat/295899009/;Москва;sale;flat;2;13;1;36.5;10299412;;;25.4;Бунинская аллея;Скандинавия ЖК
Новые Ватутинки;developer;https://www.cian.ru/sale/flat/298781657/;Москва;sale;flat;6;14;1;41.1;10320210;; 3-я Нововатутинская;15к1;Ольховая;Новые Ватутинки, мкр. Центральный
ПИК;developer;https://www.cian.ru/sale/flat/300086928/;Москва;sale;flat;7;45;1;35.7;10292881;Северное Медведково;;1.4;Медведково;Полар ЖК
ПИК;developer;https://www.cian.ru/sale/flat/299522846/;Москва;sale;flat;2;25;1;37.8;10338980;Митино;Муравская ;44к2;Пятницкое шоссе;Митинский лес
А101;developer;https://www.cian.ru/sale/flat/280244604/;Москва;sale;flat;3;18;1;36.3;10326503;;;2.3;Бунинская аллея;Дзен-кварталы ЖК
А101;developer;https://www.cian.ru/sale/flat/280245419/;Москва;sale;flat;3;10;1;33.6;10335898;;;2.4;Улица Горчакова;Дзен-кварталы ЖК
1-й ДСК;developer;https://www.cian.ru/sale/flat/297033393/;Москва;sale;flat;14;15;1;34.3;10284684;Молжаниновский;Ленинградское шоссе;228к6;Подрезково;1-й Ленинградский
Самолет Плюс Солнцево;real_estate_agent;https://www.cian.ru/sale/flat/296853924/;Москва;sale;flat;12;12;1;32.1;10250000;Коньково; Островитянова;35;;
ПИК;developer;https://www.cian.ru/sale/flat/299522847/;Москва;sale;flat;2;25;1;37.4;10280886;Митино;Муравская ;44к2;Пятницкое шоссе;Митинский лес
ПИК;developer;https://www.cian.ru/sale/flat/279533825/;Москва;sale;flat;17;17;1;34.2;10265950;; Александры Монаховой;85;Улица Горчакова;Бунинские луга
;;https://www.cian.ru/sale/flat/299511707/;Москва;sale;flat;2;33;1;36.7;10291670;Алтуфьевский;;2.2;Отрадное;Алтуфьевское 53 ЖК
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/298891534/;Москва;sale;flat;3;9;1;37.8;10284862;;;к4;Боровское шоссе;Переделкино Ближнее Город-парк
ГОРОБМЕН;real_estate_agent;https://www.cian.ru/sale/flat/294397304/;Москва;sale;flat;11;24;1;38.3;10300000;Можайский;Беловежская ;37К1;Сетунь;
;;https://www.cian.ru/sale/flat/297566677/;Москва;sale;flat;16;18;1;31.9;10303700;Останкинский;Березовая аллея;19к1;Ботанический сад;Апарт-комплекс Легендарный квартал
;;https://www.cian.ru/sale/flat/294449927/;Москва;sale;flat;10;25;1;41.3;10354130;Некрасовка; Липчанского;10;Некрасовка;Некрасовка
;;https://www.cian.ru/sale/flat/294449953/;Москва;sale;flat;20;25;1;41.5;10404150;Некрасовка; Липчанского;10;Некрасовка;Некрасовка
ЕГСН Продажа;real_estate_agent;https://www.cian.ru/sale/flat/299889339/;Москва;sale;flat;12;17;1;33.6;10399000;;бульвар Веласкеса;3к3;Прокшино;Испанские кварталы
А101;developer;https://www.cian.ru/sale/flat/289129223/;Москва;sale;flat;6;15;1;37.0;10366050;;;к10.1.2;Саларьево;Прокшино ЖК
А101;developer;https://www.cian.ru/sale/flat/296805005/;Москва;sale;flat;4;18;1;39.7;10432534;;;6.1.1;Коммунарка;Дзен-кварталы ЖК
А101;developer;https://www.cian.ru/sale/flat/279712392/;Москва;sale;flat;10;10;1;33.2;10356160;;;1.4;Коммунарка;Дзен-кварталы ЖК
1-й ДСК;developer;https://www.cian.ru/sale/flat/296810791/;Москва;sale;flat;16;18;1;34.0;10402980;;;;Тёплый Стан;1-й Ясеневский
;;https://www.cian.ru/sale/flat/299511241/;Москва;sale;flat;31;33;1;34.4;10424163;Алтуфьевский;;2.1;Бескудниково;Алтуфьевское 53 ЖК
Группа Аквилон;developer;https://www.cian.ru/sale/flat/298842790/;Москва;sale;flat;2;23;1;45.2;10422794;Отрадное;Сигнальный проезд;12;Владыкино;Akvilon Signal
Новые Ватутинки;developer;https://www.cian.ru/sale/flat/297843798/;Москва;sale;flat;10;14;1;43.4;10429020;;;к9/1.1;Ольховая;Новые Ватутинки, мкр. Центральный
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/298891553/;Москва;sale;flat;8;17;1;40.8;10417862;;;;Мичуринец;Переделкино Ближнее Город-парк
ID 113494;realtor;https://www.cian.ru/sale/flat/300028233/;Москва;sale;flat;8;9;1;35.0;10400000;Коньково; Островитянова;45К1;Беляево;
Новые Ватутинки;developer;https://www.cian.ru/sale/flat/297843269/;Москва;sale;flat;9;14;1;43.4;10429020;;;к9/2.2;Ольховая;Новые Ватутинки, мкр. Центральный
;;https://www.cian.ru/sale/flat/299212958/;Москва;sale;flat;16;18;1;31.3;10422900;Останкинский;Березовая аллея;19к1;Ботанический сад;Апарт-комплекс Легендарный квартал
Илья Бабайцев;realtor;https://www.cian.ru/sale/flat/299890375/;Москва;sale;flat;13;17;1;39.6;10400000;; Лазурная;6;Коммунарка;Магистр
Наталья Убайдулаева;realtor;https://www.cian.ru/sale/flat/298903692/;Москва;sale;flat;9;9;1;33.0;10400000;Вешняки; Старый Гай;1К3;Новогиреево;
;;https://www.cian.ru/sale/flat/299513120/;Москва;sale;flat;2;33;1;36.0;10542347;Царицыно;;1.5;Кантемировская;Кавказский Бульвар 51 ЖК
Ключи;real_estate_agent;https://www.cian.ru/sale/flat/298747847/;Москва;sale;flat;12;12;1;38.9;10500000;Орехово-Борисово Южное;Ясеневая ;43/38;Зябликово;
А101;developer;https://www.cian.ru/sale/flat/295900939/;Москва;sale;flat;3;8;1;36.4;10496347;;;к3.4;Бунинская аллея;Бунинские Кварталы ЖК
А101;developer;https://www.cian.ru/sale/flat/290985991/;Москва;sale;flat;2;17;1;38.5;10452006;;;к1.3;Улица Горчакова;Бунинские Кварталы ЖК
Основа;developer;https://www.cian.ru/sale/flat/293803970/;Москва;sale;flat;3;36;1;37.8;10508400;Ярославский;проспект Мира;222;Ростокино;Квартал МИРАПОЛИС
А101;developer;https://www.cian.ru/sale/flat/278053808/;Москва;sale;flat;10;17;1;36.6;10533703;;;;Улица Скобелевская;Скандинавия
А101;developer;https://www.cian.ru/sale/flat/288124815/;Москва;sale;flat;7;16;1;31.8;10526079;;;28.1;Улица Скобелевская;Скандинавия ЖК
А101;developer;https://www.cian.ru/sale/flat/299327862/;Москва;sale;flat;2;14;1;30.3;10467516;;;25.1;Улица Скобелевская;Скандинавия ЖК
